gene471	
gene4283	GO:0004568,GO:0005975,GO:0008061,GO:0005737,GO:0044421,GO:0060439,GO:0004099,GO:0007632,GO:0006032,GO:0016998
gene4285	GO:0004799,GO:0006231,GO:0006235,GO:0032259,GO:0006206
gene4284	GO:0006120,GO:0008137,GO:0070469,GO:0005743,GO:0006744,GO:0006814,GO:1902600
gene4280	GO:0065008,GO:0038039,GO:0023057,GO:0004965,GO:1903531,GO:0010648,GO:0042221,GO:0050804,GO:0030431,GO:0005488,GO:0007214,GO:0007610,GO:0007216
gene4281	GO:0030991
gene4288	
gene470	
gene4289	GO:0000421,GO:0034274,GO:0005515,GO:0019776,GO:0000045,GO:0006497,GO:0009267,GO:0010506,GO:0035096,GO:0035883,GO:0060786,GO:0061723
gene4293	GO:0000386,GO:0030623,GO:0017070,GO:0097157,GO:0005515,GO:0005737,GO:0030619,GO:0007283,GO:0005682,GO:0005681,GO:0030620,GO:0000244
gene4291	GO:0042803,GO:0004152,GO:0006212,GO:0006210,GO:0046208,GO:0004159,GO:0002058,GO:0046592,GO:0050661,GO:0006207,GO:0003954,GO:0019483,GO:0005829,GO:0055114,GO:0051539,GO:0017113,GO:0015940,GO:0006118
gene4290	GO:0048729,GO:0007186,GO:0007275,GO:0042221,GO:0007166,GO:0005488,GO:0007568,GO:0006887,GO:0005886,GO:0004930,GO:0006836,GO:0006979,GO:0016021
gene4292	GO:0035320,GO:1904059,GO:0008582,GO:0090254,GO:0022409,GO:0051491,GO:0007498,GO:0007179,GO:1903688,GO:0090251,GO:0007613,GO:0060446,GO:0007413,GO:0030866,GO:0030426,GO:0002433,GO:0002118,GO:0003924,GO:0032488,GO:0005829,GO:0035318,GO:0051601,GO:0030027,GO:0010592,GO:0019901,GO:0090303,GO:0008078,GO:0007422,GO:0045179,GO:0046664,GO:0006897,GO:0007349,GO:0042742,GO:0007617,GO:0045185,GO:0048010,GO:0005912,GO:0001954,GO:0070593,GO:0034334,GO:0032794,GO:0016203,GO:0072659,GO:0051017,GO:0007390,GO:0007274,GO:0007395,GO:0032153,GO:0008045,GO:0007394,GO:0007631,GO:0007435,GO:0048813,GO:0048615,GO:0005525,GO:0045199,GO:0000281,GO:0010638,GO:0031410,GO:0032147,GO:0016199,GO:0050975,GO:0031532,GO:0035011,GO:0035298,GO:0007286,GO:0007520,GO:0008258,GO:0046843,GO:1902669,GO:0048747,GO:0030833,GO:0090090,GO:0042052,GO:0045200,GO:0048675,GO:0046330,GO:0070451,GO:0035202,GO:0019897,GO:0010004,GO:0016028,GO:0010883
gene4300	GO:0005777,GO:0044425,GO:0045177,GO:0050062,GO:0080019,GO:0008340,GO:0035149,GO:0044237,GO:0044238,GO:0044281,GO:0055114,GO:1901568,GO:1901576
gene4294	GO:0005000,GO:0048149,GO:0006117,GO:0071361,GO:0005887,GO:0097003,GO:0007218,GO:0097004,GO:0016042,GO:0033500,GO:0032870,GO:0070328,GO:0035237,GO:0007187,GO:0007268
gene467	GO:0016021,GO:0022857,GO:0008643,GO:0042593,GO:0055085,GO:0090277
gene4299	
gene4297	
gene4298	GO:0000421,GO:0005829,GO:0044753,GO:0044754,GO:0061174,GO:0019901,GO:0031386,GO:0050811,GO:0000045,GO:0000422,GO:0006995,GO:0008340,GO:0010506,GO:0031396,GO:0035096,GO:0007165
gene4301	GO:0045177,GO:0005737,GO:0016020,GO:0071704,GO:0080019
gene4295	GO:0005737,GO:0004177,GO:0004197,GO:0006508,GO:0009636,GO:0043418
gene4296	
gene4302	GO:0005576,GO:0008270,GO:0000904,GO:0007155,GO:0007502,GO:0007507,GO:0008406,GO:0050794,GO:0071711
gene4306	GO:0005507,GO:0016491,GO:0055076,GO:0055114
gene4307	GO:0005507,GO:0016491,GO:0055076,GO:0055114
gene4308	GO:0061332,GO:0007390,GO:0040034,GO:0000977,GO:0007411,GO:0001228,GO:0007354,GO:0007398,GO:0001227,GO:0006342,GO:0043425,GO:0000122,GO:0005700,GO:2000177,GO:0008594,GO:0035074,GO:0042440,GO:0035290,GO:0007422,GO:0045872,GO:0071390,GO:0007525,GO:0007402,GO:0008407,GO:0007417,GO:0042051,GO:0016360,GO:0043066,GO:0035206,GO:0050767,GO:0016204,GO:0005667
gene4305	GO:0005507,GO:0016491,GO:0055076,GO:0055114
gene4304	GO:0055072,GO:0005507,GO:0045178,GO:0055114,GO:0004322,GO:0005886,GO:0015994
gene4309	GO:0006508,GO:0004252
gene4311	
gene4310	GO:0035220,GO:0007370,GO:0016604,GO:0034332,GO:0031065,GO:0000977,GO:0042332,GO:0001227,GO:0045944,GO:0000122,GO:0035019,GO:2000177,GO:0035215,GO:0007443,GO:0000228,GO:0007420,GO:0035094,GO:0048749,GO:0007489,GO:0007500,GO:0007501,GO:0048076,GO:0070491,GO:0003714,GO:0030718,GO:0055059,GO:0036335,GO:0032876,GO:0050767,GO:0005667,GO:0045892
gene4315	GO:0007370,GO:0030097,GO:0007499,GO:0009950,GO:0001228,GO:1903204,GO:0048813,GO:0007435,GO:0007605,GO:0032968,GO:0045892,GO:0046982,GO:0045475,GO:0001746,GO:0007508,GO:0042803,GO:0031032,GO:0007460,GO:0048801,GO:0008038,GO:0007443,GO:0003682,GO:0045433,GO:0035050,GO:0007420,GO:0007500,GO:0007501,GO:0048747,GO:0003677,GO:0010508,GO:0007438,GO:0005737,GO:0016360,GO:0043066,GO:0016202,GO:0000785
gene4312	GO:0019904,GO:0032880,GO:0050839,GO:0007394,GO:0007265,GO:0043226,GO:1905519,GO:0046328,GO:0007219,GO:0048730,GO:0097458,GO:0005938,GO:0005915,GO:0042043,GO:0005926,GO:0016330,GO:0014009,GO:0017016
gene4314	GO:0070776,GO:0003700,GO:0043994,GO:0046872,GO:0002168,GO:0006355,GO:0007482,GO:0007526,GO:0033563,GO:0042051,GO:0042059,GO:0043966,GO:0051726,GO:0005667,GO:0006355
gene4316	
gene4317	GO:1903351,GO:0005887,GO:0071805,GO:0045837,GO:0046982,GO:0042321,GO:0030322,GO:0022841
gene469	GO:0005654,GO:0005730,GO:0032040,GO:0003723,GO:0006364,GO:0007275
gene4318	
gene4319	GO:0007030,GO:0008285,GO:0010884,GO:0014067,GO:0030308,GO:0031669,GO:0032876
gene4320	GO:0030428,GO:0045177,GO:0005737,GO:0008362,GO:0009611,GO:0006035,GO:0007443,GO:0016021,GO:0004100,GO:0060439,GO:0001838
gene4321	GO:0003677,GO:0045892,GO:0048522,GO:0048731,GO:0005694,GO:0140110,GO:0044446,GO:0051128,GO:0006357
gene4322	GO:0008063,GO:0019901,GO:0015026,GO:0004888,GO:0045087,GO:0005121,GO:0002804,GO:0098590,GO:0002807,GO:0048666
gene4323	GO:0005886,GO:0044425,GO:0004888,GO:0005515,GO:0002684,GO:0006935,GO:0007165,GO:0009653,GO:0045087,GO:0048513,GO:0048666,GO:0098542
gene4326	
gene4327	GO:0005813,GO:0005814,GO:0005829,GO:0005938,GO:0016028,GO:0016460,GO:0030496,GO:0031475,GO:0031476,GO:0031477,GO:0070865,GO:0097431,GO:0005509,GO:0031489,GO:0070855,GO:0006468,GO:0007099,GO:0007605,GO:0007608,GO:0016060,GO:0016061,GO:0016062,GO:0019722,GO:0030048,GO:0035071,GO:0042052,GO:0043065,GO:0046716,GO:0051383,GO:0071361,GO:0072499,GO:2001259
gene4324	GO:0044459,GO:0005515,GO:0038023,GO:0002807,GO:0007165,GO:0007399,GO:0031349,GO:0045087,GO:0098542
gene4325	GO:0005680,GO:0005515,GO:0031145
gene468	GO:0016592,GO:0003712,GO:0005515,GO:0006357,GO:0007406,GO:0043457,GO:0071390,GO:0005667,GO:0006355
gene4330	
gene4329	GO:0036400,GO:2000252,GO:0007186,GO:0042221,GO:0007166,GO:0040018,GO:0007204,GO:0005887,GO:0042071,GO:0003008,GO:0070374,GO:0051704,GO:2000253,GO:0016323
gene4328	GO:0036400,GO:2000252,GO:0007186,GO:0042221,GO:0007166,GO:0040018,GO:0007204,GO:0005887,GO:0042071,GO:0003008,GO:0070374,GO:0051704,GO:2000253,GO:0016323
gene4335	GO:0016021,GO:0050909
gene472	
gene4342	GO:0016021,GO:0015299,GO:0006812,GO:0006885
gene4343	
gene4339	GO:0005986,GO:0006094,GO:0042132,GO:0006002,GO:0005829,GO:0006000,GO:0016311,GO:0030388,GO:0006013,GO:0006096,GO:0006098,GO:0015976
gene4341	GO:0005515,GO:0006890,GO:0005198,GO:0030126
gene4340	GO:0051225,GO:0005819,GO:0070652
gene4344	GO:0036374,GO:0006520,GO:0006751,GO:0009416
gene4345	GO:0008285,GO:0045786
gene4337	GO:0008293,GO:0071906,GO:0071837,GO:0007173,GO:0007283,GO:0007399,GO:0008543,GO:0045751,GO:0007541,GO:0006996,GO:0007049,GO:0022412,GO:0000122,GO:0090090,GO:0005667,GO:1990234,GO:0070491,GO:0003714,GO:0044451,GO:0030154,GO:0045892
gene473	GO:0005615,GO:0004097,GO:0006582,GO:0006935,GO:0006952,GO:0009611,GO:0048666,GO:0006118,GO:0006570
gene4338	GO:0005737,GO:0044446,GO:0002020,GO:0003723,GO:0004842,GO:0004869,GO:0044390,GO:0046872,GO:0061659,GO:0000209,GO:0006996,GO:0007281,GO:0007283,GO:0007423,GO:0010720,GO:0016477,GO:0032270,GO:0043154,GO:0048584,GO:0051240,GO:0060429,GO:0097340,GO:2000026
gene4346	GO:0071310,GO:0008049,GO:0016021,GO:0044464,GO:0007210,GO:0007189,GO:0099528,GO:0008227,GO:0007611
gene4347	
gene55	GO:0005737,GO:0043227,GO:0005506,GO:0016705,GO:0020037,GO:0055114
gene4348	GO:0009166,GO:0008253,GO:0017110,GO:0017111,GO:0016311
gene4349	GO:0008061,GO:0006030,GO:0004252,GO:0005044,GO:0044464,GO:0048699,GO:0005576,GO:0007616,GO:0007614,GO:0005515,GO:0042593,GO:0016020,GO:0006508,GO:0032024,GO:0007165
gene4351	GO:0044719,GO:0007096,GO:0007277,GO:0030307,GO:0007307,GO:0048665,GO:0045035,GO:0035019,GO:0035736,GO:0098813,GO:1904263,GO:0016538,GO:1900087,GO:0043232,GO:0007422,GO:0006275,GO:1904667,GO:0007005,GO:0042127,GO:0046427,GO:0005515,GO:0005737,GO:0051276,GO:0043065,GO:0016740,GO:0051726,GO:0045859
gene4352	
gene4354	GO:0005634,GO:0004861,GO:0007050,GO:0007346,GO:0072331,GO:0045859
gene4353	GO:0005634,GO:0004861,GO:0007050,GO:0045859
gene4355	GO:0005886,GO:0043296,GO:0045169,GO:0045170,GO:0045179,GO:0005515,GO:0007016,GO:0007391,GO:0030725,GO:0035317,GO:0048675,GO:1904059
gene4357	GO:0007528,GO:0006538,GO:0007416,GO:0030170,GO:0008355,GO:0045213,GO:0006584,GO:0009449,GO:0016831
gene4358	
gene4359	GO:0007281,GO:0016604,GO:0050684,GO:0007275,GO:0003729,GO:1990904
gene474	GO:0016021,GO:0005267,GO:0042391,GO:0006813
gene4360	GO:0005515,GO:0005814,GO:0032465,GO:1903723
gene4356	
gene4361	GO:0005887,GO:0008236,GO:0008239,GO:0006508
gene4362	GO:0008270,GO:0035271,GO:0035075,GO:0060086,GO:0007476,GO:0007155,GO:0045944,GO:0045931,GO:0000981,GO:0045316,GO:0007605,GO:0005634,GO:0005876,GO:0003677,GO:0000792,GO:0001752,GO:0031935,GO:0005737,GO:0010977,GO:0043153,GO:0030178,GO:0070868,GO:0010114
gene4363	GO:0031594,GO:0098820,GO:0099055,GO:0016787,GO:0038023,GO:0042043,GO:0097109,GO:0007158,GO:0030154,GO:0030431,GO:0048488,GO:0050804,GO:0051124,GO:0051932,GO:0097104,GO:0097115
gene4367	GO:0005515
gene4370	GO:0000932,GO:0043186,GO:0008047,GO:0042802,GO:0050072,GO:0000184,GO:0000290,GO:0010603,GO:0031087,GO:0043085,GO:0045451,GO:2000637
gene4368	
gene475	GO:0005515,GO:0038023,GO:0007165
gene4366	GO:0040037,GO:0008045,GO:0009897,GO:1901202,GO:0004222,GO:0030425,GO:0042060,GO:0007505,GO:0002218,GO:0030728,GO:0031012,GO:0034769,GO:0046529,GO:0008270,GO:0007561,GO:0003144,GO:0045216,GO:0090090,GO:0007419,GO:0097156,GO:2000647,GO:0003319,GO:0046331,GO:0016485,GO:0006929,GO:0035202
gene4365	
gene4369	
gene4364	GO:0005634,GO:0008270,GO:0003700,GO:0006355,GO:0005667,GO:0006355
gene4372	GO:0048513,GO:0005576,GO:0042059,GO:0016787
gene4371	GO:0048513,GO:0048523,GO:0005576
gene4373	GO:0007163,GO:0005918,GO:0016021,GO:0060857
gene4374	GO:1900074,GO:1900075,GO:0008021,GO:0045742,GO:0045886,GO:0005694,GO:0045746,GO:0045887,GO:0008568,GO:0045470,GO:0005524,GO:0007626,GO:0043195,GO:0045197,GO:0017022,GO:0031594,GO:2000331,GO:0031117,GO:0050775,GO:0031252,GO:0005881,GO:0045834,GO:0044425,GO:0008017,GO:0097352,GO:0051013,GO:0005813,GO:0048691,GO:0045463,GO:0043162,GO:0044130,GO:0005938,GO:0000070,GO:0031122,GO:0016322,GO:0030036,GO:0030336,GO:0016459,GO:0045298
gene476	GO:0051424,GO:0065007
gene4375	GO:0035220,GO:0008584,GO:0008285,GO:0035120,GO:0007411,GO:0008301,GO:0043565,GO:0009950,GO:0007552,GO:0045944,GO:0044798,GO:0003730,GO:1903703,GO:0000122,GO:0045596,GO:0072089,GO:2000177,GO:0070983,GO:0014019,GO:0031490,GO:0035293,GO:1904801,GO:0007367,GO:0008134,GO:0007420,GO:0007442,GO:0000981,GO:0060810,GO:0090090,GO:0005737,GO:0043066,GO:0000785
gene4376	
gene4377	
gene4378	GO:0005794,GO:0016020,GO:0016192
gene4379	GO:0071230,GO:0007040,GO:1904263,GO:0016197,GO:0071986,GO:0043410,GO:0042632,GO:0001919
gene4380	GO:0016021,GO:0008039,GO:0050832
gene4381	GO:0007494,GO:0000978,GO:0007420,GO:0007398,GO:0008134,GO:0021782,GO:0045944,GO:0009953,GO:0000981,GO:0048813,GO:0007501,GO:0000122,GO:0007419,GO:0014019,GO:0005667
gene4382	GO:0031672
gene4383	GO:0044085,GO:0050658,GO:0032991,GO:0006611,GO:0008536,GO:0050789
gene4385	GO:0003735,GO:0032543,GO:0042255,GO:0005762
gene4386	GO:0005739
gene4384	GO:0003735,GO:0002181,GO:0005840,GO:0042254
gene477	GO:0005089,GO:0031532,GO:0035011,GO:0035023,GO:0042060,GO:0043087
gene4387	GO:0000151,GO:0046872
gene4388	GO:0008293,GO:0008584,GO:0007362,GO:0007173,GO:0008285,GO:0000977,GO:1904801,GO:0046843,GO:0008301,GO:0007474,GO:0001227,GO:0007313,GO:0048813,GO:0000122,GO:0070491,GO:0048592,GO:0030308,GO:0043066,GO:0005829,GO:0048190
gene4389	GO:0008063,GO:0008540,GO:1901800,GO:0007623,GO:0045899,GO:0005654,GO:0005524,GO:0005700,GO:0043161,GO:1901838,GO:0001163,GO:0031597,GO:0017025,GO:0036402
gene4390	GO:0005829,GO:0010494,GO:0046872,GO:0016246,GO:0048513,GO:0061158,GO:1900153
gene4391	
gene478	GO:1900074,GO:0007165,GO:0000226,GO:0036062,GO:0045169,GO:0045887,GO:0007605,GO:0070050,GO:0007614,GO:0043195,GO:0048675,GO:0031594,GO:0008092
gene4397	GO:0004553,GO:0005975
gene4398	GO:0008261,GO:0036400,GO:2000252,GO:0008340,GO:1904058,GO:0050805,GO:0007166,GO:0002121,GO:0042048,GO:0007217,GO:0040018,GO:0004995,GO:0004983,GO:0007204,GO:0005887,GO:0042071,GO:0007218,GO:0048047,GO:0070374,GO:0050911,GO:0032870,GO:2000253,GO:0016323,GO:0007187
gene4399	GO:0090278,GO:0051928,GO:0007210,GO:0042654,GO:0008227,GO:0007610,GO:0009755,GO:0007589,GO:0005887,GO:0007218,GO:0071465,GO:0030594,GO:0036401,GO:0070328,GO:0016323,GO:0007187,GO:0007268
gene4400	GO:0003676,GO:0045944
gene4410	GO:1990112,GO:0061630,GO:0046872,GO:1990116
gene4412	GO:1990112,GO:0061630,GO:1990116
gene4413	GO:0016021,GO:0006614
gene4414	
gene4418	GO:1904265,GO:0016579,GO:0004843,GO:0050794,GO:0030433
gene4416	
gene4409	GO:1990112,GO:0061630,GO:1990116
gene4406	GO:0003857,GO:0043231,GO:0055114,GO:0044444,GO:0050104,GO:0070403,GO:0006550,GO:0006552,GO:0006554,GO:0006568,GO:0006574,GO:0006633,GO:0018874
gene4408	GO:0033615,GO:0005515,GO:0005739
gene4407	
gene4421	GO:2000481,GO:0070938,GO:0014068,GO:0042803,GO:1904269,GO:0032154,GO:0005086,GO:0045807,GO:0045742,GO:1904801,GO:0043001,GO:0048646,GO:0007474,GO:0000139,GO:0005547,GO:0005912,GO:0005802,GO:0032956,GO:0070374,GO:0032014,GO:0031267,GO:0032940,GO:0043087
gene479	GO:0005515,GO:0003714,GO:0031937,GO:0043035,GO:0043565,GO:0045746,GO:0005677,GO:0005667,GO:0045892,GO:0000785
gene4420	GO:0032392,GO:0007131,GO:0006261,GO:0036297,GO:0022607,GO:0006289,GO:0000217,GO:0004003,GO:0005524,GO:0003887,GO:0051641,GO:0016071,GO:0048522,GO:2000779,GO:0045132,GO:0071897,GO:2000112,GO:0065001,GO:0000724,GO:0005681,GO:0048646,GO:0006396,GO:0003002,GO:0007346,GO:0097681,GO:0005515,GO:0051575,GO:0005737,GO:0051053,GO:0010628,GO:0051252,GO:0031981,GO:0030532,GO:0005657,GO:0042575
gene4419	GO:0007051,GO:0006383,GO:0007099,GO:0007088,GO:0007030,GO:0030261,GO:0008284,GO:0000976,GO:0009301,GO:0001228,GO:0090282,GO:0005700,GO:0007307,GO:0000281,GO:0045792,GO:0005719,GO:0031523,GO:0010971
gene4402	GO:0016579,GO:0004843,GO:0016318,GO:0046672,GO:0008157
gene4403	GO:0003700,GO:0007275,GO:0042221,GO:0006355,GO:0043565,GO:0048523,GO:0005694,GO:0044446,GO:0005667,GO:0006355
gene4404	
gene4405	GO:0031305,GO:0006850,GO:0050833
gene4417	GO:0016020,GO:0030154,GO:0030513
gene4422	GO:0008010,GO:0031012
gene4423	GO:0008010,GO:0031012
gene4424	GO:0005829,GO:0005886,GO:0030424,GO:0043229,GO:0005515,GO:0008270,GO:0001737,GO:0009948,GO:0030951,GO:0042067,GO:0045184,GO:0045185,GO:0045746,GO:0045773,GO:0060071,GO:0070593,GO:0098930,GO:1902669
gene4425	GO:0001101,GO:0007606,GO:0120038,GO:0023051,GO:0016021,GO:0010646,GO:1901700,GO:0043005,GO:0004970,GO:0044459,GO:0006811,GO:0007165,GO:0007268
gene4426	GO:0035041,GO:0060086,GO:1902275,GO:0008285,GO:0043565,GO:0001228,GO:0007552,GO:0009953,GO:0007605,GO:0050773,GO:0032968,GO:0007527,GO:0010977,GO:0043153,GO:0005829,GO:0014017,GO:0010114,GO:0035271,GO:0007143,GO:0035075,GO:0046843,GO:0000228,GO:0003682,GO:0045316,GO:0001752,GO:0005515,GO:0000785
gene4427	GO:0040015,GO:0007495,GO:0034198,GO:0008340,GO:0036099,GO:0007350,GO:0000977,GO:0001228,GO:0045944,GO:0045746,GO:0048813,GO:0032925,GO:0007507,GO:0045892,GO:0030308,GO:0045475,GO:0045792,GO:0051607,GO:0005829,GO:0071158,GO:2000253,GO:0010898,GO:0070345,GO:2000130,GO:0007520,GO:0046620,GO:0007525,GO:0046627,GO:0006697,GO:0098586,GO:0010508,GO:0009617,GO:0005515,GO:0005977,GO:0001578,GO:0042593,GO:0016241,GO:0035206,GO:0034599,GO:0010888,GO:0055116
gene4432	GO:0040015,GO:0040011,GO:0007495,GO:0034198,GO:0008340,GO:0036099,GO:0000977,GO:0001228,GO:0045944,GO:0045746,GO:0048813,GO:0000122,GO:0032925,GO:0030308,GO:0045475,GO:0045792,GO:0051607,GO:0005829,GO:0071158,GO:2000253,GO:0010898,GO:0070345,GO:0007380,GO:2000130,GO:0007520,GO:0046620,GO:0045433,GO:0007525,GO:0046627,GO:0001158,GO:0006697,GO:0098586,GO:0010508,GO:0009617,GO:0005515,GO:0005977,GO:0001578,GO:0060914,GO:0042593,GO:0016241,GO:0035206,GO:0034599,GO:0010888,GO:0055116,GO:0035106
gene4433	GO:0040015,GO:0007495,GO:0034198,GO:0008340,GO:0036099,GO:0009952,GO:0000977,GO:0001228,GO:0045944,GO:0045746,GO:0048813,GO:0000122,GO:0032925,GO:0030308,GO:0045475,GO:0045792,GO:0051607,GO:0005829,GO:0071158,GO:2000253,GO:0001707,GO:0010898,GO:0070345,GO:0007380,GO:2000130,GO:0007520,GO:0046620,GO:0007525,GO:0046627,GO:0001158,GO:0006697,GO:0098586,GO:0010508,GO:0009617,GO:0005515,GO:0005977,GO:0001578,GO:0060914,GO:0042593,GO:0016241,GO:0035206,GO:0034599,GO:0010888,GO:0055116
gene4436	GO:0005694,GO:0017053,GO:0032021,GO:0003746,GO:0007275,GO:0034244,GO:0005840,GO:0006448
gene481	GO:0005326,GO:0051124,GO:0048786,GO:0007274,GO:0061174,GO:0019905,GO:0046929,GO:0031201,GO:0031594,GO:0016079
gene4434	GO:0001101,GO:0007606,GO:0120038,GO:0023051,GO:0010646,GO:1901700,GO:0043005,GO:0004970,GO:0044459,GO:0006811,GO:0007165,GO:0007268
gene4435	GO:0003676,GO:0005515
gene53	GO:0032968,GO:0005667,GO:0008407,GO:0016570,GO:0045880,GO:0034402,GO:0016593,GO:0090263,GO:0008587,GO:0008586,GO:0008134,GO:0000993
gene4437	GO:0005515
gene4441	
gene4442	GO:0005615,GO:0004568,GO:0005488,GO:0005975,GO:0006032,GO:0042060,GO:0016998
gene483	GO:0003676,GO:0004803,GO:0006313
gene4443	GO:0035167,GO:0044719,GO:0008284,GO:0007498,GO:0005770,GO:0072091,GO:0048018,GO:0007276,GO:0048754,GO:0007435,GO:0030425,GO:0007507,GO:0005109,GO:0007548,GO:0048863,GO:0097367,GO:0045596,GO:0060070,GO:0070983,GO:0001708,GO:0016477,GO:0035215,GO:0050808,GO:0045610,GO:0044421,GO:0007443,GO:0048646,GO:0045773,GO:0061643,GO:0007448,GO:0022412,GO:1902669,GO:0001654,GO:0016020,GO:0010942,GO:0016204
gene4440	GO:0007271,GO:0008270,GO:0043495,GO:0033130
gene4439	GO:0016020
gene4438	
gene4447	GO:0016740,GO:0016798,GO:0008152
gene4444	GO:0062023,GO:0009897,GO:0090263,GO:0007411,GO:0008587,GO:0007367,GO:0045743,GO:0048749,GO:0007379,GO:0046658,GO:0007528,GO:0045570,GO:0045880,GO:0097108,GO:0048190,GO:0031594,GO:0017147
gene4452	GO:0016021
gene4445	GO:0016787,GO:0046872,GO:0042060
gene487	GO:0007494,GO:0035284,GO:0000978,GO:0090098,GO:0007432,GO:0042694,GO:0001228,GO:0060323,GO:0045944,GO:0000980,GO:0000122,GO:0009948,GO:0007507,GO:0007548,GO:0046982,GO:0014019,GO:0001709,GO:0033613,GO:0007381,GO:0042803,GO:0007384,GO:0007382,GO:0007383,GO:0048728,GO:0005737,GO:0050767
gene4450	GO:0005918,GO:0016021,GO:0019991,GO:0035151,GO:0060857
gene4449	GO:0005886,GO:0005918,GO:0016021,GO:0005515,GO:0003015,GO:0007391,GO:0019991,GO:0035151,GO:0060857,GO:0061343
gene4448	GO:0005886,GO:0005919,GO:0016021,GO:0005515,GO:0003015,GO:0007391,GO:0019991,GO:0060857,GO:0061343
gene4446	GO:0098798,GO:0003954,GO:0034641,GO:0044238,GO:0055114,GO:1901564,GO:0006118
gene4454	GO:0015574,GO:0055085,GO:0015771,GO:0015770,GO:0016021,GO:0015768,GO:0015767,GO:0005886
gene4457	
gene4458	
gene4474	GO:0007391,GO:0035220,GO:0009150,GO:0035156,GO:0036059,GO:0040011,GO:1901068,GO:0050839,GO:0007163,GO:0008104,GO:0008258,GO:0007610,GO:0051641,GO:0009605,GO:0045177,GO:0005913,GO:0030155,GO:0016476,GO:0016740,GO:0098609,GO:0016333,GO:0016323,GO:0030424
gene484	GO:0005918,GO:0019991,GO:0035151
gene4468	GO:0003677,GO:0003899,GO:0005515,GO:0032549,GO:0045793,GO:0006351,GO:0005730,GO:0055029,GO:0006144,GO:0006206
gene4471	GO:0016579,GO:0004843,GO:0008270,GO:0048522,GO:0004197,GO:0006355,GO:0022008,GO:0048468,GO:0006325,GO:0048519,GO:0005654
gene4465	GO:0005886,GO:0098793,GO:0004674,GO:0005515,GO:0006468,GO:0006915,GO:0016043,GO:0050794,GO:0009069
gene4464	GO:0003677,GO:0008270,GO:0008407,GO:0005515,GO:0030182,GO:0005737,GO:0007476,GO:0002164,GO:0050767,GO:0048749
gene4472	GO:0016021
gene4476	GO:0005829,GO:0005524,GO:0031072,GO:0042623,GO:0044183,GO:0051082,GO:0051787,GO:0001666,GO:0008340,GO:0009636,GO:0034620,GO:0035080,GO:0042026,GO:0042594,GO:0051085
gene486	GO:0035996,GO:0046658,GO:0005515,GO:0007156,GO:0032528,GO:0042052
gene4473	GO:0005737,GO:0043231,GO:0043232,GO:0044446,GO:0070013,GO:0008168,GO:0031167
gene4469	GO:0003995,GO:0006635,GO:0050660,GO:0004085,GO:0046359,GO:0006118,GO:0006550,GO:0006552,GO:0006574
gene4479	GO:0007528,GO:0051489,GO:0032504,GO:0055001,GO:0016021,GO:0016263,GO:0009247,GO:1902037,GO:0021551,GO:0016267,GO:0005797,GO:0019013
gene4467	GO:0005515
gene4478	
gene4470	GO:0005768,GO:0005794,GO:0019904,GO:0006622
gene4466	GO:0070925,GO:0007140,GO:0031492,GO:0007059,GO:0000777,GO:0000788,GO:0006336,GO:0000278,GO:0005700,GO:0030527,GO:0000780,GO:0046982,GO:0051383,GO:0035059
gene4453	GO:0032991,GO:0044428
gene4455	GO:0015574,GO:0055085,GO:0015771,GO:0016021,GO:0005886
gene4463	GO:0016020
gene4456	GO:0007163,GO:0048812,GO:0048800,GO:0043025,GO:0043005,GO:0046847,GO:0051015,GO:0042060,GO:0008407,GO:0005737,GO:0015629,GO:0035317,GO:0034399,GO:0030034,GO:0030674,GO:0035017,GO:0016358
gene482	GO:0019904,GO:0007476,GO:0045944,GO:0007525,GO:0000981,GO:0005654,GO:0001223,GO:0000980,GO:2000826,GO:0005667,GO:0007406,GO:0045892,GO:0001085,GO:0055013,GO:0035329
gene4462	GO:0034728,GO:0045892,GO:0031010,GO:0035097,GO:0018024,GO:0016571,GO:0048856,GO:0031497,GO:0032268,GO:0000118,GO:0019899,GO:0018205,GO:0006554
gene4461	GO:0005634,GO:0042254
gene4459	
gene4460	
gene4480	
gene4481	
gene4482	
gene4484	
gene4483	
gene4485	GO:0005576,GO:0016020,GO:0005515,GO:0002376,GO:0006996,GO:0009653,GO:0030029,GO:0040011,GO:0048468,GO:0050896,GO:0051704,GO:0065007
gene4486	GO:0016020,GO:0008476,GO:0009306,GO:0006478
gene4488	GO:0007391,GO:0007390,GO:0007472,GO:0060086,GO:0000977,GO:0090098,GO:0007398,GO:0001227,GO:0045466,GO:0045944,GO:0097150,GO:0007605,GO:0000122,GO:0043153,GO:2000035,GO:0014019,GO:0010114,GO:0035271,GO:0002052,GO:0007525,GO:0030536,GO:0007517,GO:0001752,GO:0007417,GO:0016360,GO:0046672,GO:0048190,GO:0035326
gene4489	GO:0005092,GO:0007186,GO:0005096,GO:0060856,GO:0009950,GO:0002064,GO:0044444,GO:0043547,GO:0005886,GO:0006950,GO:0051301,GO:0007417,GO:0009605,GO:0045177,GO:0001965,GO:0016043,GO:0035556
gene4490	GO:0018958,GO:0016715,GO:1901564,GO:0044249,GO:0007611,GO:0007617,GO:0007626,GO:0005507,GO:0002118,GO:0005737,GO:0016020,GO:0055114,GO:0034641,GO:0050789,GO:0030534,GO:0050896
gene4491	
gene4492	
gene4495	GO:0005524,GO:0006298,GO:0048523,GO:0030983
